incident_id,road_id,incident_type,severity,date,latitude,longitude,description,data_source
INC001251,R0355,LANDSLIDE,5,2023-12-10,26.064469,91.539073,Synthetic incident record,SYNTHETIC
INC001252,R0356,ROAD_BLOCKAGE,5,2023-11-16,26.068856,91.571621,Synthetic incident record,SYNTHETIC
INC001253,R0359,ROAD_BLOCKAGE,1,2023-04-12,26.217311,92.533443,Synthetic incident record,SYNTHETIC
INC001254,R0361,ACCIDENT,4,2023-02-15,26.179448,92.550587,Synthetic incident record,SYNTHETIC
INC001255,R0363,LANDSLIDE,1,2023-08-30,26.146595,92.538839,Synthetic incident record,SYNTHETIC
INC001256,R0365,FLOOD,2,2023-03-18,26.136762,92.531084,Synthetic incident record,SYNTHETIC
INC001257,R0366,ACCIDENT,1,2023-05-02,26.150563,92.526822,Synthetic incident record,SYNTHETIC
INC001258,R0367,LANDSLIDE,1,2023-11-13,26.148681,92.523451,Synthetic incident record,SYNTHETIC
INC001259,R0368,ACCIDENT,3,2023-07-23,26.196351,92.560198,Synthetic incident record,SYNTHETIC
INC001260,R0372,FLOOD,3,2023-07-27,26.068591,91.465305,Synthetic incident record,SYNTHETIC
INC001261,R0375,ACCIDENT,4,2023-12-28,24.927173,91.451957,Synthetic incident record,SYNTHETIC
INC001262,R0380,FALLEN_TREE,5,2023-05-27,25.002289,92.353432,Synthetic incident record,SYNTHETIC
INC001263,R0382,ROAD_BLOCKAGE,5,2023-11-03,24.890351,92.168038,Synthetic incident record,SYNTHETIC
INC001264,R0383,FLOOD,3,2023-11-08,24.993357,92.301831,Synthetic incident record,SYNTHETIC
INC001265,R0387,FALLEN_TREE,2,2023-07-26,24.849128,92.017839,Synthetic incident record,SYNTHETIC
INC001266,R0388,ACCIDENT,4,2023-01-24,24.91003,92.154243,Synthetic incident record,SYNTHETIC
INC001267,R0388,LANDSLIDE,4,2023-06-01,24.912386,92.157605,Synthetic incident record,SYNTHETIC
INC001268,R0388,FLOOD,2,2023-09-07,24.916025,92.157058,Synthetic incident record,SYNTHETIC
INC001269,R0388,FLOOD,5,2023-09-19,24.91462,92.167167,Synthetic incident record,SYNTHETIC
INC001270,R0389,LANDSLIDE,3,2023-05-11,24.98815,92.308313,Synthetic incident record,SYNTHETIC
INC001271,R0390,FLOOD,4,2023-01-08,24.852348,92.003029,Synthetic incident record,SYNTHETIC
INC001272,R0391,FALLEN_TREE,1,2023-11-30,24.982572,92.291284,Synthetic incident record,SYNTHETIC
INC001273,R0392,LANDSLIDE,4,2023-11-12,24.875395,92.371628,Synthetic incident record,SYNTHETIC
INC001274,R0393,LANDSLIDE,4,2023-08-19,24.869623,92.435604,Synthetic incident record,SYNTHETIC
INC001275,R0394,ACCIDENT,4,2023-06-12,24.887911,92.068644,Synthetic incident record,SYNTHETIC
INC001276,R0400,FALLEN_TREE,2,2023-07-14,24.94482,91.39554,Synthetic incident record,SYNTHETIC
INC001277,R0401,ROAD_BLOCKAGE,4,2023-12-16,24.903216,91.464976,Synthetic incident record,SYNTHETIC
INC001278,R0404,FALLEN_TREE,4,2023-10-11,25.028068,91.380037,Synthetic incident record,SYNTHETIC
INC001279,R0408,ACCIDENT,3,2023-02-13,24.946204,91.406722,Synthetic incident record,SYNTHETIC
INC001280,R0410,ACCIDENT,2,2023-11-30,25.03337,91.38157,Synthetic incident record,SYNTHETIC
INC001281,R0411,FALLEN_TREE,3,2023-01-01,25.029598,91.374204,Synthetic incident record,SYNTHETIC
INC001282,R0411,ACCIDENT,2,2023-11-21,25.029222,91.376853,Synthetic incident record,SYNTHETIC
INC001283,R0411,ROAD_BLOCKAGE,2,2023-10-03,25.046888,91.384462,Synthetic incident record,SYNTHETIC
INC001284,R0411,ROAD_BLOCKAGE,2,2023-08-05,25.039938,91.382518,Synthetic incident record,SYNTHETIC
INC001285,R0413,FALLEN_TREE,4,2023-10-21,25.031738,91.313666,Synthetic incident record,SYNTHETIC
INC001286,R0414,FALLEN_TREE,1,2023-08-22,25.050024,91.382183,Synthetic incident record,SYNTHETIC
INC001287,R0415,FLOOD,1,2023-12-18,24.918074,91.471806,Synthetic incident record,SYNTHETIC
INC001288,R0415,FLOOD,2,2023-11-07,24.932956,91.460025,Synthetic incident record,SYNTHETIC
INC001289,R0415,LANDSLIDE,4,2023-05-25,24.930001,91.469831,Synthetic incident record,SYNTHETIC
INC001290,R0415,LANDSLIDE,3,2023-11-24,24.929293,91.470912,Synthetic incident record,SYNTHETIC
INC001291,R0417,ACCIDENT,2,2023-10-31,25.07443,91.391353,Synthetic incident record,SYNTHETIC
INC001292,R0417,LANDSLIDE,1,2023-07-11,25.062369,91.408765,Synthetic incident record,SYNTHETIC
INC001293,R0417,LANDSLIDE,3,2023-06-25,25.076454,91.391031,Synthetic incident record,SYNTHETIC
INC001294,R0417,ACCIDENT,3,2023-11-20,25.074415,91.404525,Synthetic incident record,SYNTHETIC
INC001295,R0418,FALLEN_TREE,3,2023-03-23,24.9456,91.426897,Synthetic incident record,SYNTHETIC
INC001296,R0420,LANDSLIDE,4,2023-11-06,24.924627,92.777154,Synthetic incident record,SYNTHETIC
INC001297,R0421,FALLEN_TREE,1,2023-07-18,24.841375,92.831048,Synthetic incident record,SYNTHETIC
INC001298,R0424,ROAD_BLOCKAGE,2,2023-10-18,26.108964,92.867221,Synthetic incident record,SYNTHETIC
INC001299,R0425,FLOOD,4,2023-09-22,26.111919,92.882898,Synthetic incident record,SYNTHETIC
INC001300,R0427,FALLEN_TREE,4,2023-06-03,26.107147,92.868173,Synthetic incident record,SYNTHETIC
INC001301,R0427,FLOOD,4,2023-08-16,26.117127,92.880491,Synthetic incident record,SYNTHETIC
INC001302,R0427,FALLEN_TREE,4,2023-01-21,26.108884,92.865344,Synthetic incident record,SYNTHETIC
INC001303,R0427,ACCIDENT,5,2023-10-08,26.118062,92.872795,Synthetic incident record,SYNTHETIC
INC001304,R0429,FALLEN_TREE,4,2023-10-17,24.809818,92.601377,Synthetic incident record,SYNTHETIC
INC001305,R0429,FLOOD,4,2023-01-27,24.825084,92.599675,Synthetic incident record,SYNTHETIC
INC001306,R0430,LANDSLIDE,3,2023-01-02,24.752195,92.591659,Synthetic incident record,SYNTHETIC
INC001307,R0433,LANDSLIDE,2,2023-03-15,24.908015,92.584294,Synthetic incident record,SYNTHETIC
INC001308,R0435,LANDSLIDE,4,2023-02-05,24.96975,92.551825,Synthetic incident record,SYNTHETIC
INC001309,R0436,FALLEN_TREE,4,2023-06-22,24.973922,92.569113,Synthetic incident record,SYNTHETIC
INC001310,R0438,LANDSLIDE,5,2023-01-09,26.130291,92.838232,Synthetic incident record,SYNTHETIC
INC001311,R0439,ROAD_BLOCKAGE,5,2023-03-13,26.121028,92.876078,Synthetic incident record,SYNTHETIC
INC001312,R0440,FLOOD,1,2023-02-19,24.879339,92.596478,Synthetic incident record,SYNTHETIC
INC001313,R0441,FALLEN_TREE,1,2023-06-13,24.867537,92.587564,Synthetic incident record,SYNTHETIC
INC001314,R0443,FALLEN_TREE,3,2023-08-14,24.838597,92.834343,Synthetic incident record,SYNTHETIC
INC001315,R0444,FALLEN_TREE,5,2023-06-09,24.872125,92.350299,Synthetic incident record,SYNTHETIC
INC001316,R0446,FLOOD,3,2023-09-15,25.15918,91.338414,Synthetic incident record,SYNTHETIC
INC001317,R0447,ACCIDENT,3,2023-05-05,25.168041,91.340322,Synthetic incident record,SYNTHETIC
INC001318,R0448,FALLEN_TREE,4,2023-08-06,25.117171,91.341021,Synthetic incident record,SYNTHETIC
INC001319,R0449,LANDSLIDE,3,2023-08-17,25.108222,91.361028,Synthetic incident record,SYNTHETIC
INC001320,R0450,ACCIDENT,5,2023-07-15,24.788553,91.361655,Synthetic incident record,SYNTHETIC
INC001321,R0451,FLOOD,3,2023-01-27,26.170413,91.726942,Synthetic incident record,SYNTHETIC
INC001322,R0452,FLOOD,4,2023-10-27,26.16435,91.762011,Synthetic incident record,SYNTHETIC
INC001323,R0453,ACCIDENT,4,2023-04-12,26.169126,91.687214,Synthetic incident record,SYNTHETIC
INC001324,R0454,LANDSLIDE,2,2023-02-05,26.185321,91.742737,Synthetic incident record,SYNTHETIC
INC001325,R0455,LANDSLIDE,4,2023-06-07,26.177104,91.745704,Synthetic incident record,SYNTHETIC
INC001326,R0456,ACCIDENT,3,2023-01-03,26.176154,91.726212,Synthetic incident record,SYNTHETIC
INC001327,R0457,ACCIDENT,1,2023-04-28,26.192999,91.758551,Synthetic incident record,SYNTHETIC
INC001328,R0459,LANDSLIDE,5,2023-05-29,26.116862,91.774358,Synthetic incident record,SYNTHETIC
INC001329,R0460,ACCIDENT,1,2023-02-07,26.173513,91.737044,Synthetic incident record,SYNTHETIC
INC001330,R0462,ROAD_BLOCKAGE,1,2023-08-25,26.187839,91.770489,Synthetic incident record,SYNTHETIC
INC001331,R0466,FLOOD,3,2023-06-29,25.701953,91.986203,Synthetic incident record,SYNTHETIC
INC001332,R0466,FLOOD,4,2023-05-23,25.716202,91.984383,Synthetic incident record,SYNTHETIC
INC001333,R0469,FLOOD,3,2023-06-15,25.717033,91.992114,Synthetic incident record,SYNTHETIC
INC001334,R0470,FALLEN_TREE,3,2023-01-07,25.667743,91.895563,Synthetic incident record,SYNTHETIC
INC001335,R0471,ACCIDENT,2,2023-12-13,25.667587,91.898825,Synthetic incident record,SYNTHETIC
INC001336,R0472,LANDSLIDE,4,2023-01-25,25.669066,91.900526,Synthetic incident record,SYNTHETIC
INC001337,R0474,ROAD_BLOCKAGE,3,2023-12-02,25.672471,91.893972,Synthetic incident record,SYNTHETIC
INC001338,R0476,FALLEN_TREE,2,2023-01-25,25.661943,91.89238,Synthetic incident record,SYNTHETIC
INC001339,R0477,ACCIDENT,4,2023-01-25,25.64208,91.844784,Synthetic incident record,SYNTHETIC
INC001340,R0479,FALLEN_TREE,3,2023-05-26,25.569275,91.895232,Synthetic incident record,SYNTHETIC
INC001341,R0479,ROAD_BLOCKAGE,5,2023-09-11,25.575771,91.885499,Synthetic incident record,SYNTHETIC
INC001342,R0479,FLOOD,5,2023-09-23,25.567956,91.887895,Synthetic incident record,SYNTHETIC
INC001343,R0481,ACCIDENT,3,2023-03-24,25.565361,91.878651,Synthetic incident record,SYNTHETIC
INC001344,R0483,LANDSLIDE,5,2023-09-09,25.575866,91.887816,Synthetic incident record,SYNTHETIC
INC001345,R0485,FLOOD,5,2023-11-04,25.561658,91.885233,Synthetic incident record,SYNTHETIC
INC001346,R0486,ROAD_BLOCKAGE,4,2023-07-10,24.847153,91.890456,Synthetic incident record,SYNTHETIC
INC001347,R0486,FALLEN_TREE,2,2023-01-14,24.841695,91.894305,Synthetic incident record,SYNTHETIC
INC001348,R0486,FALLEN_TREE,2,2023-03-03,24.847784,91.886947,Synthetic incident record,SYNTHETIC
INC001349,R0487,FALLEN_TREE,5,2023-03-06,24.831752,91.904862,Synthetic incident record,SYNTHETIC
INC001350,R0489,LANDSLIDE,4,2023-06-22,24.82638,91.89528,Synthetic incident record,SYNTHETIC
INC001351,R0492,ACCIDENT,2,2023-11-04,24.8434,91.890264,Synthetic incident record,SYNTHETIC
INC001352,R0492,ROAD_BLOCKAGE,1,2023-02-21,24.842949,91.900314,Synthetic incident record,SYNTHETIC
INC001353,R0492,FALLEN_TREE,2,2023-08-09,24.845969,91.896469,Synthetic incident record,SYNTHETIC
INC001354,R0492,LANDSLIDE,1,2023-04-23,24.857186,91.903018,Synthetic incident record,SYNTHETIC
INC001355,R0494,FLOOD,2,2023-03-01,24.795178,91.90937,Synthetic incident record,SYNTHETIC
INC001356,R0495,FLOOD,3,2023-08-20,25.57913,91.900462,Synthetic incident record,SYNTHETIC
INC001357,R0496,FALLEN_TREE,3,2023-07-19,25.566868,91.894779,Synthetic incident record,SYNTHETIC
INC001358,R0498,LANDSLIDE,3,2023-03-28,25.570412,91.881234,Synthetic incident record,SYNTHETIC
INC001359,R0498,LANDSLIDE,5,2023-04-19,25.572851,91.882508,Synthetic incident record,SYNTHETIC
INC001360,R0498,ACCIDENT,3,2023-05-28,25.571558,91.887466,Synthetic incident record,SYNTHETIC
INC001361,R0499,ROAD_BLOCKAGE,2,2023-07-30,25.585673,91.880106,Synthetic incident record,SYNTHETIC
INC001362,R0502,LANDSLIDE,1,2023-02-07,25.559653,91.876963,Synthetic incident record,SYNTHETIC
INC001363,R0504,LANDSLIDE,1,2023-02-18,25.561517,91.895446,Synthetic incident record,SYNTHETIC
INC001364,R0506,FALLEN_TREE,4,2023-04-29,25.556616,91.895047,Synthetic incident record,SYNTHETIC
INC001365,R0507,FALLEN_TREE,4,2023-12-13,25.576463,91.885104,Synthetic incident record,SYNTHETIC
INC001366,R0508,FLOOD,1,2023-01-11,25.57224,91.879801,Synthetic incident record,SYNTHETIC
INC001367,R0510,FLOOD,4,2023-11-11,25.570983,91.911766,Synthetic incident record,SYNTHETIC
INC001368,R0511,LANDSLIDE,5,2023-08-01,25.574932,91.914177,Synthetic incident record,SYNTHETIC
INC001369,R0513,ACCIDENT,1,2023-02-01,24.808566,91.799999,Synthetic incident record,SYNTHETIC
INC001370,R0515,ACCIDENT,3,2023-05-29,24.872707,91.856914,Synthetic incident record,SYNTHETIC
INC001371,R0516,ACCIDENT,5,2023-03-27,24.865874,91.842124,Synthetic incident record,SYNTHETIC
INC001372,R0518,ROAD_BLOCKAGE,2,2023-09-15,24.853697,91.851876,Synthetic incident record,SYNTHETIC
INC001373,R0523,FALLEN_TREE,1,2023-02-13,24.93291,91.689335,Synthetic incident record,SYNTHETIC
INC001374,R0524,FALLEN_TREE,4,2023-01-03,24.905546,91.736976,Synthetic incident record,SYNTHETIC
INC001375,R0527,LANDSLIDE,4,2023-08-17,24.903259,91.732705,Synthetic incident record,SYNTHETIC
INC001376,R0531,FLOOD,3,2023-04-14,24.885095,91.877568,Synthetic incident record,SYNTHETIC
INC001377,R0531,ROAD_BLOCKAGE,3,2023-01-10,24.896063,91.876274,Synthetic incident record,SYNTHETIC
INC001378,R0531,ACCIDENT,4,2023-03-07,24.888324,91.875648,Synthetic incident record,SYNTHETIC
INC001379,R0532,LANDSLIDE,1,2023-08-22,24.886802,91.866049,Synthetic incident record,SYNTHETIC
INC001380,R0533,ROAD_BLOCKAGE,5,2023-01-20,24.878853,91.862984,Synthetic incident record,SYNTHETIC
INC001381,R0534,FLOOD,3,2023-05-12,24.861505,91.848418,Synthetic incident record,SYNTHETIC
INC001382,R0535,FALLEN_TREE,2,2023-10-20,24.914139,91.813986,Synthetic incident record,SYNTHETIC
INC001383,R0536,LANDSLIDE,4,2023-09-17,24.857321,91.927292,Synthetic incident record,SYNTHETIC
INC001384,R0538,ACCIDENT,4,2023-01-03,24.899944,91.824725,Synthetic incident record,SYNTHETIC
INC001385,R0539,ACCIDENT,3,2023-06-07,24.869621,91.840963,Synthetic incident record,SYNTHETIC
INC001386,R0542,FLOOD,5,2023-07-30,24.885972,91.875327,Synthetic incident record,SYNTHETIC
INC001387,R0544,LANDSLIDE,1,2023-07-11,24.883365,91.877298,Synthetic incident record,SYNTHETIC
INC001388,R0545,ROAD_BLOCKAGE,3,2023-11-15,24.862257,91.859183,Synthetic incident record,SYNTHETIC
INC001389,R0547,ACCIDENT,4,2023-04-28,24.881003,91.831483,Synthetic incident record,SYNTHETIC
INC001390,R0548,ACCIDENT,3,2023-02-16,24.859973,91.855901,Synthetic incident record,SYNTHETIC
INC001391,R0551,FLOOD,3,2023-11-21,24.861308,91.85447,Synthetic incident record,SYNTHETIC
INC001392,R0555,ROAD_BLOCKAGE,5,2023-09-11,24.914968,91.940812,Synthetic incident record,SYNTHETIC
INC001393,R0556,FLOOD,3,2023-09-02,24.974218,92.044847,Synthetic incident record,SYNTHETIC
INC001394,R0556,LANDSLIDE,5,2023-03-10,24.989933,92.031515,Synthetic incident record,SYNTHETIC
INC001395,R0557,ACCIDENT,2,2023-07-11,24.936457,91.976696,Synthetic incident record,SYNTHETIC
INC001396,R0560,ACCIDENT,4,2023-11-09,24.953338,92.010031,Synthetic incident record,SYNTHETIC
INC001397,R0561,ACCIDENT,5,2023-02-26,24.924684,91.961556,Synthetic incident record,SYNTHETIC
INC001398,R0562,ROAD_BLOCKAGE,4,2023-04-16,24.932463,91.979326,Synthetic incident record,SYNTHETIC
INC001399,R0562,FLOOD,1,2023-09-27,24.93181,91.979531,Synthetic incident record,SYNTHETIC
INC001400,R0562,ACCIDENT,3,2023-07-24,24.932182,91.977219,Synthetic incident record,SYNTHETIC
INC001401,R0563,ACCIDENT,2,2023-12-04,24.947117,91.983383,Synthetic incident record,SYNTHETIC
INC001402,R0567,ROAD_BLOCKAGE,4,2023-05-07,25.558289,91.876338,Synthetic incident record,SYNTHETIC
INC001403,R0568,FLOOD,4,2023-05-23,25.58376,91.880595,Synthetic incident record,SYNTHETIC
INC001404,R0569,FLOOD,5,2023-05-22,25.582347,91.893288,Synthetic incident record,SYNTHETIC
INC001405,R0572,ACCIDENT,1,2023-11-01,25.451088,92.200648,Synthetic incident record,SYNTHETIC
INC001406,R0576,LANDSLIDE,1,2023-04-27,25.114933,91.32793,Synthetic incident record,SYNTHETIC
INC001407,R0577,ROAD_BLOCKAGE,1,2023-03-02,25.09725,91.303802,Synthetic incident record,SYNTHETIC
INC001408,R0580,FALLEN_TREE,2,2023-07-17,26.037967,91.336216,Synthetic incident record,SYNTHETIC
INC001409,R0581,ROAD_BLOCKAGE,5,2023-04-22,26.025205,91.329308,Synthetic incident record,SYNTHETIC
INC001410,R0583,ROAD_BLOCKAGE,2,2023-12-10,26.184254,92.210173,Synthetic incident record,SYNTHETIC
INC001411,R0583,FALLEN_TREE,4,2023-04-09,26.169554,92.22366,Synthetic incident record,SYNTHETIC
INC001412,R0583,FALLEN_TREE,4,2023-06-03,26.175119,92.22307,Synthetic incident record,SYNTHETIC
INC001413,R0584,FLOOD,4,2023-09-27,24.742936,91.264295,Synthetic incident record,SYNTHETIC
INC001414,R0585,ACCIDENT,1,2023-03-07,25.243776,91.948675,Synthetic incident record,SYNTHETIC
INC001415,R0586,LANDSLIDE,3,2023-08-15,25.33904,92.147159,Synthetic incident record,SYNTHETIC
INC001416,R0587,FLOOD,4,2023-07-16,25.400419,92.153496,Synthetic incident record,SYNTHETIC
INC001417,R0588,LANDSLIDE,2,2023-10-24,25.436804,92.18846,Synthetic incident record,SYNTHETIC
INC001418,R0589,ROAD_BLOCKAGE,5,2023-11-12,25.439439,92.192418,Synthetic incident record,SYNTHETIC
INC001419,R0590,LANDSLIDE,4,2023-10-10,25.386964,92.169564,Synthetic incident record,SYNTHETIC
INC001420,R0590,ACCIDENT,3,2023-05-09,25.382094,92.157168,Synthetic incident record,SYNTHETIC
INC001421,R0592,ROAD_BLOCKAGE,1,2023-09-03,25.35429,92.136569,Synthetic incident record,SYNTHETIC
INC001422,R0598,FLOOD,3,2023-09-26,24.968316,91.398447,Synthetic incident record,SYNTHETIC
INC001423,R0600,LANDSLIDE,4,2023-11-21,24.931115,91.353394,Synthetic incident record,SYNTHETIC
INC001424,R0600,FALLEN_TREE,4,2023-06-03,24.921508,91.357476,Synthetic incident record,SYNTHETIC
INC001425,R0603,ROAD_BLOCKAGE,2,2023-05-14,24.83489,92.780146,Synthetic incident record,SYNTHETIC
INC001426,R0605,ROAD_BLOCKAGE,4,2023-12-30,24.827217,92.686421,Synthetic incident record,SYNTHETIC
INC001427,R0606,FLOOD,1,2023-10-13,24.826906,92.733097,Synthetic incident record,SYNTHETIC
INC001428,R0609,FLOOD,3,2023-02-03,24.921791,92.74696,Synthetic incident record,SYNTHETIC
INC001429,R0612,ROAD_BLOCKAGE,3,2023-05-30,24.822751,92.786363,Synthetic incident record,SYNTHETIC
INC001430,R0614,ACCIDENT,1,2023-09-29,24.78718,92.769782,Synthetic incident record,SYNTHETIC
INC001431,R0615,ROAD_BLOCKAGE,4,2023-05-04,24.827825,92.771693,Synthetic incident record,SYNTHETIC
INC001432,R0616,ROAD_BLOCKAGE,1,2023-10-30,24.827936,92.794269,Synthetic incident record,SYNTHETIC
INC001433,R0619,LANDSLIDE,3,2023-05-22,24.818843,92.766724,Synthetic incident record,SYNTHETIC
INC001434,R0620,ROAD_BLOCKAGE,3,2023-11-29,24.824143,92.793218,Synthetic incident record,SYNTHETIC
INC001435,R0624,ROAD_BLOCKAGE,3,2023-02-15,24.815032,92.768684,Synthetic incident record,SYNTHETIC
INC001436,R0625,FLOOD,1,2023-03-25,24.806796,92.779093,Synthetic incident record,SYNTHETIC
INC001437,R0625,ROAD_BLOCKAGE,1,2023-03-24,24.825892,92.787185,Synthetic incident record,SYNTHETIC
INC001438,R0626,ROAD_BLOCKAGE,4,2023-06-22,24.816957,92.767095,Synthetic incident record,SYNTHETIC
INC001439,R0628,FALLEN_TREE,5,2023-10-02,24.922803,92.940276,Synthetic incident record,SYNTHETIC
INC001440,R0629,ACCIDENT,1,2023-10-13,24.901398,92.930261,Synthetic incident record,SYNTHETIC
INC001441,R0630,LANDSLIDE,4,2023-07-22,24.889148,92.904815,Synthetic incident record,SYNTHETIC
INC001442,R0632,LANDSLIDE,5,2023-09-21,24.905311,92.90705,Synthetic incident record,SYNTHETIC
INC001443,R0633,FLOOD,5,2023-06-07,24.89535,92.901837,Synthetic incident record,SYNTHETIC
INC001444,R0637,FALLEN_TREE,5,2023-10-03,24.878572,92.767399,Synthetic incident record,SYNTHETIC
INC001445,R0641,LANDSLIDE,5,2023-02-04,24.872262,92.828591,Synthetic incident record,SYNTHETIC
INC001446,R0643,ROAD_BLOCKAGE,2,2023-03-17,24.853759,92.612806,Synthetic incident record,SYNTHETIC
INC001447,R0643,ROAD_BLOCKAGE,4,2023-11-04,24.853338,92.622197,Synthetic incident record,SYNTHETIC
INC001448,R0643,ACCIDENT,4,2023-06-06,24.857262,92.623584,Synthetic incident record,SYNTHETIC
INC001449,R0644,FLOOD,2,2023-03-17,24.815601,92.651766,Synthetic incident record,SYNTHETIC
INC001450,R0649,FLOOD,1,2023-03-28,24.851527,92.969527,Synthetic incident record,SYNTHETIC
INC001451,R0651,ACCIDENT,2,2023-09-19,24.864653,92.915305,Synthetic incident record,SYNTHETIC
INC001452,R0654,ROAD_BLOCKAGE,5,2023-04-19,24.828767,93.01685,Synthetic incident record,SYNTHETIC
INC001453,R0654,LANDSLIDE,1,2023-12-06,24.823266,93.023259,Synthetic incident record,SYNTHETIC
INC001454,R0654,LANDSLIDE,2,2023-07-09,24.835793,93.029806,Synthetic incident record,SYNTHETIC
INC001455,R0654,FLOOD,3,2023-10-22,24.835178,93.024369,Synthetic incident record,SYNTHETIC
INC001456,R0657,FALLEN_TREE,3,2023-02-06,24.816006,92.952058,Synthetic incident record,SYNTHETIC
INC001457,R0658,ROAD_BLOCKAGE,3,2023-07-02,24.841899,92.95806,Synthetic incident record,SYNTHETIC
INC001458,R0658,ACCIDENT,3,2023-11-29,24.843003,92.951494,Synthetic incident record,SYNTHETIC
INC001459,R0659,ACCIDENT,5,2023-03-13,24.840915,92.955304,Synthetic incident record,SYNTHETIC
INC001460,R0660,FALLEN_TREE,1,2023-10-28,24.838927,92.967392,Synthetic incident record,SYNTHETIC
INC001461,R0662,LANDSLIDE,4,2023-12-09,24.847368,92.965064,Synthetic incident record,SYNTHETIC
INC001462,R0663,ACCIDENT,2,2023-05-26,25.475621,92.472523,Synthetic incident record,SYNTHETIC
INC001463,R0667,ROAD_BLOCKAGE,1,2023-03-25,25.538163,92.632925,Synthetic incident record,SYNTHETIC
INC001464,R0669,ROAD_BLOCKAGE,5,2023-10-12,24.885108,92.879279,Synthetic incident record,SYNTHETIC
INC001465,R0670,ACCIDENT,3,2023-07-29,24.871978,92.872105,Synthetic incident record,SYNTHETIC
INC001466,R0671,ROAD_BLOCKAGE,2,2023-06-04,25.571087,91.879501,Synthetic incident record,SYNTHETIC
INC001467,R0671,ROAD_BLOCKAGE,1,2023-03-22,25.570165,91.879551,Synthetic incident record,SYNTHETIC
INC001468,R0671,FALLEN_TREE,1,2023-11-07,25.567811,91.869775,Synthetic incident record,SYNTHETIC
INC001469,R0676,FLOOD,4,2023-10-21,25.598616,92.064598,Synthetic incident record,SYNTHETIC
INC001470,R0678,ACCIDENT,4,2023-03-14,25.587747,92.066684,Synthetic incident record,SYNTHETIC
INC001471,R0678,ACCIDENT,1,2023-12-20,25.589306,92.059907,Synthetic incident record,SYNTHETIC
INC001472,R0678,FLOOD,3,2023-03-04,25.583599,92.068697,Synthetic incident record,SYNTHETIC
INC001473,R0678,FLOOD,4,2023-11-09,25.58217,92.058764,Synthetic incident record,SYNTHETIC
