road_id,elevation,elevation_min,elevation_max,slope,terrain_type
R0364,404.5616789315935,376.0022622339783,451.9440018333248,30.0,VERY_STEEP
R0365,444.1464808776525,428.81511055436556,471.4311679022883,30.0,VERY_STEEP
R0366,388.61026378007745,341.50043445706115,420.1630384700642,0.42,FLAT
R0367,446.1190563823914,401.41097246562185,473.96362866739895,0.38,FLAT
R0368,440.53506419560637,402.23024076598495,473.12779675401424,1.63,FLAT
R0369,369.5791134789296,355.33056037539137,398.39931663862274,6.27,MODERATE
R0370,356.9361300875165,315.9010399087288,368.8548324306955,0.34,FLAT
R0371,360.07780013774266,317.7595070133819,405.3597275780506,0.56,FLAT
R0372,351.822182565155,311.1115978565815,379.59793532178577,3.76,GENTLE
R0373,359.44429607559283,344.8856605908232,393.0020420158868,0.64,FLAT
R0374,418.30067734163566,382.54435905892507,433.8681894519551,0.9,FLAT
R0375,357.1188648460229,313.74587301604697,367.2543787653285,0.74,FLAT
R0376,381.8975630293761,348.8034269805894,401.70916677512184,0.78,FLAT
R0377,434.4875310969455,398.6312360878219,472.6709723822795,7.45,MODERATE
R0378,352.3271935735826,323.9926543965303,366.2949747780977,2.29,GENTLE
R0379,431.44684825889357,400.29855546353144,477.8023458743523,12.0,STEEP
R0380,378.18547747734,366.810403143271,396.7863802515874,30.0,VERY_STEEP
R0381,361.8164827621656,326.2579618832342,380.0002273338366,30.0,VERY_STEEP
R0382,419.67371653641504,406.4158280207687,436.9340350012749,13.71,STEEP
R0383,412.8942846779884,385.49370090437947,423.453553196843,30.0,VERY_STEEP
R0384,437.7472013527053,416.040997446009,478.6194200918347,30.0,VERY_STEEP
R0385,423.50710438038857,391.68998637192004,468.5084856301989,30.0,VERY_STEEP
R0386,430.3480930384849,415.0114396175566,464.9146011431328,30.0,VERY_STEEP
R0387,378.20345725713065,340.5377211781979,395.73145652432515,0.79,FLAT
R0388,367.7439543779723,325.94349290083346,389.1550742556075,6.39,MODERATE
R0389,425.06147516408583,408.52729717435955,454.09854305868436,0.86,FLAT
R0390,430.6834739267264,416.5109504326511,478.85731199165843,5.95,MODERATE
R0391,449.0505142000673,433.22989488857297,468.944569072777,5.85,MODERATE
R0392,391.26176769114267,346.1766652152026,430.52760384793817,4.05,GENTLE
R0393,387.2018085792783,356.07423810902407,414.7797375109951,7.21,MODERATE
R0394,427.64129607419966,398.9508562338996,449.5551900086005,0.75,FLAT
R0395,384.0803540253018,369.81188126120765,412.31699150618635,0.7,FLAT
R0396,443.07573256035647,407.093492290078,455.9240012620058,0.62,FLAT
R0397,435.8412751843012,391.1212915084976,477.7887700215157,1.06,FLAT
R0398,392.8994027375018,349.7719679645637,412.6314798568205,2.68,GENTLE
R0399,425.08710677914974,390.0449184199177,464.10359170686854,4.74,GENTLE
R0400,425.45428740846825,412.4431387424013,438.18822226639605,0.74,FLAT
R0401,360.31238688359326,345.81650579655275,408.5163291302207,30.0,VERY_STEEP
R0402,440.2552906679567,428.2829311835637,457.97589008418464,30.0,VERY_STEEP
R0403,400.5252372447857,380.226068585087,445.83492029306893,30.0,VERY_STEEP
R0404,432.64574661077415,417.21928792435904,475.02467499539154,30.0,VERY_STEEP
R0405,382.0049601030612,361.60303849296383,430.71935706631785,30.0,VERY_STEEP
R0406,439.55232284962005,414.1500006208616,468.66794928745,30.0,VERY_STEEP
R0407,388.9201678734163,341.2008565105709,428.0160596272543,30.0,VERY_STEEP
R0408,351.08376514802984,316.6687227567622,375.9121914295412,30.0,VERY_STEEP
R0409,440.5381976419264,397.1392462146079,457.91292716271414,0.71,FLAT
R0410,359.12866767861334,320.71460765012006,386.8517049959513,8.82,MODERATE
R0411,381.93136375904146,367.4312385379762,398.56132437457967,1.56,FLAT
R0412,445.00619670508047,405.56938045012254,494.28798161653583,3.09,GENTLE
R0413,445.0607146937556,424.0567594313906,458.91057433938425,1.17,FLAT
R0414,407.3437888123286,371.7794749325404,440.91225775043347,4.06,GENTLE
R0415,413.1837212169799,389.54524227126035,448.24227542714215,3.93,GENTLE
R0416,394.844552197832,344.9376616672456,426.36773391279417,9.55,MODERATE
R0417,379.3210771698065,358.77901798993537,415.80851259827983,1.22,FLAT
R0418,382.86645453699157,361.7012357060208,397.5136855374672,1.76,FLAT
R0419,417.25184560770384,370.02495538520793,449.45258657591546,2.89,GENTLE
R0420,425.237452943768,414.2516767583151,446.72595578886245,0.45,FLAT
R0421,429.1579043725849,391.29034485765703,476.76494690462715,30.0,VERY_STEEP
R0422,428.9618142794554,389.94875865002024,469.4446804170444,2.46,GENTLE
R0423,359.12061030486905,315.6654672084531,408.02118959125875,0.25,FLAT
R0424,399.44203047025815,350.46445804471915,410.9442732598657,1.97,FLAT
R0425,355.75587600166443,306.73179923539834,377.16120300889276,30.0,VERY_STEEP
R0426,404.95288823237354,392.341817929715,422.7697916979075,30.0,VERY_STEEP
R0427,394.1530501373377,351.2794772272216,404.5992336298109,30.0,VERY_STEEP
R0428,438.77041827582997,402.9180209295347,458.4634474856828,1.19,FLAT
R0429,385.09150125520785,349.1978158802842,422.242540596025,30.0,VERY_STEEP
R0430,361.7067016427606,346.5727045781728,380.95025852814337,0.5,FLAT
R0431,364.2991682052836,328.2916815474575,394.6593060245883,2.47,GENTLE
R0432,426.15106317174724,376.8517599476973,471.6637877703472,30.0,VERY_STEEP
R0433,411.82180633162614,365.34906355004824,449.57212314558916,3.24,GENTLE
R0434,360.112267612279,332.547041180085,385.89743040852034,27.87,VERY_STEEP
R0435,358.41068061149974,346.812761680056,383.30943816798407,0.69,FLAT
R0436,420.096913145912,395.6051735459038,448.3263457062514,0.99,FLAT
R0437,357.27630063641936,314.22068817239716,374.3579582788156,30.0,VERY_STEEP
R0438,432.1860059290356,394.126041870429,467.54603662567513,2.45,GENTLE
R0439,420.62422271564964,392.2504764918914,445.19033547983383,30.0,VERY_STEEP
R0440,358.13487806419,345.9308166578368,402.22949203467175,30.0,VERY_STEEP
R0441,358.4837714085192,331.4079822955871,398.74587781083187,9.66,MODERATE
R0442,448.6639578501175,419.9029602614022,483.0844844138039,2.44,GENTLE
R0443,387.427079575612,340.2848582598466,411.99516848159266,30.0,VERY_STEEP
R0444,387.0642147066891,351.4207705634027,405.46148797362844,0.48,FLAT
R0445,431.27995672575025,408.8138400595643,472.32603128997516,1.51,FLAT
R0446,444.7248577383859,413.712127160357,474.18122169802933,1.23,FLAT
R0447,448.6001063822871,435.9578940694007,467.5901079093814,0.64,FLAT
R0448,425.33781852589414,376.43508909990464,443.14480312749436,1.67,FLAT
R0449,387.62595855309155,363.22356247586254,404.24199473314593,5.1,MODERATE
R0450,358.3500716698669,329.2353774733415,399.4365195180907,2.04,GENTLE
R0451,427.7146915927437,403.5033326232668,446.8741790047562,4.08,GENTLE
R0452,405.8404249735805,368.53995576893254,436.9061155145884,5.69,MODERATE
R0453,392.4222009246976,355.9329145915139,420.48405536361986,5.75,MODERATE
R0454,440.6354385094736,402.02254608830816,473.81987447860496,5.99,MODERATE
R0455,361.11974823061513,340.3940190461383,406.2059442454629,30.0,VERY_STEEP
R0456,399.2625104290859,376.6357711825233,443.97240603235514,10.93,STEEP
R0457,351.1353644767419,336.1253152328936,379.1784073497363,13.39,STEEP
R0458,396.8660641994126,360.64566532556813,407.48071422880156,4.46,GENTLE
R0459,355.63032756818376,344.03844247475763,382.6880797967559,5.25,MODERATE
R0460,361.88179162680717,327.9744982058688,396.1295331237728,11.04,STEEP
R0461,361.7526246777105,316.96478928364513,394.063215041633,30.0,VERY_STEEP
R0462,414.92103021160636,369.287744280021,450.97447444361455,5.19,MODERATE
R0463,424.60448792654233,396.6429775117439,440.76751722546567,5.83,MODERATE
R0464,408.336876509716,379.96472898119305,444.1982804609453,30.0,VERY_STEEP
R0465,446.21725484745417,433.13848752713346,463.52331959720505,23.01,VERY_STEEP
R0466,387.4870579523704,350.65645693464893,427.50801718024036,13.92,STEEP
R0467,378.57120862818607,335.72083181327224,402.1347131586933,0.67,FLAT
R0468,436.85991281894604,417.0737106347575,475.2557301542042,11.99,STEEP
R0469,372.3595838519453,345.5075485866107,384.27420780818954,30.0,VERY_STEEP
R0470,446.3222539440611,402.76868047345033,472.63665496769767,16.59,VERY_STEEP
R0471,351.21544746898167,306.1306287624901,389.41682835951497,19.05,VERY_STEEP
R0472,446.9878826707639,427.26068346019485,466.0627033240237,30.0,VERY_STEEP
R0473,354.3159911950576,322.29316581340305,396.12747298694654,9.11,MODERATE
R0474,439.1143113698071,421.414585344374,474.3455006940044,30.0,VERY_STEEP
R0475,402.77011090863,388.69496034304774,436.27258179462194,11.89,STEEP
R0476,449.29647961193,402.8516595562517,473.4384337801035,30.0,VERY_STEEP
R0477,357.3796564735399,314.5593563042555,386.6777152887846,0.72,FLAT
R0478,405.3854284401321,364.98403236800516,439.27940047924625,7.47,MODERATE
R0479,446.9302535619099,434.9796008093843,475.82873811850556,3.21,GENTLE
R0480,402.3097844170149,358.5606327086046,440.2423173746373,30.0,VERY_STEEP
R0481,412.93986381352624,385.4181007773109,440.28774113780463,30.0,VERY_STEEP
R0482,419.5748688984617,395.8790639666273,437.66579616814295,2.64,GENTLE
R0483,395.4541064767773,363.59505203576225,414.0114577888192,16.12,VERY_STEEP
R0484,412.75580800840635,399.10167829946414,422.987958762124,5.17,MODERATE
R0485,408.43143119231,368.16556921821405,430.4697398146569,6.6,MODERATE
R0486,440.1158010490989,406.818397973567,480.07250666823967,30.0,VERY_STEEP
R0487,354.5446380341458,337.0810341592191,396.3111463876502,30.0,VERY_STEEP
R0488,378.096318959223,360.5670309684612,396.195020643053,0.96,FLAT
R0489,445.0411484076559,427.6712023447489,493.4029082825122,4.33,GENTLE
R0490,439.02637838909163,426.7462828870143,469.1224901282967,1.04,FLAT
R0491,395.5656752785713,362.0537373037039,442.2448252393114,30.0,VERY_STEEP
R0492,412.01325978015365,368.3993326766133,450.2838710546189,30.0,VERY_STEEP
R0493,377.73811829811325,367.0381897386177,416.63545521900977,30.0,VERY_STEEP
R0494,368.81211597237615,356.8519301735252,382.213860824619,0.65,FLAT
R0495,396.3698404939982,363.4590294265204,415.1694855698754,5.79,MODERATE
R0496,385.3352228026053,342.55539538716323,395.6878161343842,30.0,VERY_STEEP
R0497,408.36561118508723,385.2960555623419,447.01071680415674,8.96,MODERATE
R0498,357.7734636964985,333.7888877441896,381.5509952336389,5.8,MODERATE
R0499,447.43948076661667,413.5856208667456,488.90558140967056,30.0,VERY_STEEP
R0500,448.62107444796027,427.6525588829944,472.17852324544134,3.36,GENTLE
R0501,419.81617140197454,408.75183675886717,462.589521493929,3.76,GENTLE
R0502,403.609636634412,364.2004959103482,418.8375667843446,24.57,VERY_STEEP
R0503,380.9527616286328,345.92676511097466,397.8876878989331,6.29,MODERATE
R0504,431.3795019706949,398.14926200846855,455.01456355405236,28.86,VERY_STEEP
R0505,418.47311725538793,378.805752095715,444.81261281067884,3.76,GENTLE
R0506,366.26169393448913,329.25246043200764,390.20980636820826,7.51,MODERATE
R0507,441.0927184493843,422.85743892225145,481.63859975031306,30.0,VERY_STEEP
R0508,432.2537242923169,408.15448241458284,446.1317799973855,30.0,VERY_STEEP
R0509,444.9799913291924,429.9355856620474,469.02867211473193,3.06,GENTLE
R0510,422.571950838836,407.3776703021208,466.0615508194544,9.72,MODERATE
R0511,411.341519593579,374.2936897393174,424.01340268406585,30.0,VERY_STEEP
R0512,391.8243036290619,347.48029934976194,439.5180439359162,5.1,MODERATE
R0513,443.2728483354013,394.76354498095577,492.72552202628185,30.0,VERY_STEEP
R0514,436.6063889500408,401.47250424806305,450.149115903044,0.62,FLAT
R0515,354.52186701061896,337.15781407618067,376.17276790084844,1.86,FLAT
R0516,352.6366974497252,338.410683631768,377.53272409113947,30.0,VERY_STEEP
R0517,387.64633668780493,345.1322978263346,428.701991433914,30.0,VERY_STEEP
R0518,431.0553330781833,397.90507402378336,464.8924055628527,5.76,MODERATE
R0519,448.72761293149443,413.9962120909456,484.5022409511971,30.0,VERY_STEEP
R0520,365.0416891103528,323.78320556016445,405.34208202309304,3.38,GENTLE
R0521,409.41307153521353,371.2819824259155,424.13223151269455,2.26,GENTLE
R0522,388.08908566310214,344.7107555488583,431.41746393951263,30.0,VERY_STEEP
R0523,446.9914397814603,434.74288356306516,485.21623194866606,30.0,VERY_STEEP
R0524,434.21189231357084,394.31106684371065,467.30556132142567,30.0,VERY_STEEP
R0525,433.8328704711138,389.79876017822994,479.4222838624361,30.0,VERY_STEEP
R0526,396.869315979497,375.42391428116446,434.8815701348493,30.0,VERY_STEEP
R0527,391.4819502337665,355.8640592740364,409.5499487390075,1.88,FLAT
R0528,377.3407071930706,354.77422463959175,404.53052243609727,1.75,FLAT
R0529,355.6375496650927,307.3187070057945,385.39926434252203,1.26,FLAT
R0530,436.47223762550533,425.13529472808517,448.68094269552154,0.51,FLAT
R0531,431.29010091300773,398.09838715968954,479.47560144741,30.0,VERY_STEEP
R0532,449.97176732861305,433.31162544663243,465.1148577604882,30.0,VERY_STEEP
R0533,449.66368370739053,411.1748755003042,487.5621343964596,26.69,VERY_STEEP
R0534,405.54317056026275,388.5075592235163,435.79241200389794,2.27,GENTLE
R0535,426.89874151805105,407.48341104211676,437.92403151342796,30.0,VERY_STEEP
R0536,444.4765729882428,414.7017405464125,491.4664720228173,18.87,VERY_STEEP
R0537,434.96473906774116,388.37134106786607,479.0382114204985,30.0,VERY_STEEP
R0538,374.73481017431976,356.26623528840094,405.7051272904732,18.96,VERY_STEEP
R0539,395.05441353100935,379.2848126862852,414.21210697658717,30.0,VERY_STEEP
R0540,362.9159415151495,322.55686824098825,377.7808571423532,3.16,GENTLE
R0541,445.4051027258722,415.38032143251496,469.94080190315725,0.92,FLAT
R0542,410.617463445088,364.14605894981713,430.8345946869316,7.17,MODERATE
R0543,372.8642805503463,356.9996982639526,403.13192859059825,16.29,VERY_STEEP
R0544,417.1700684405857,381.3329527196641,465.82644028552284,30.0,VERY_STEEP
R0545,411.81282404578957,392.49765819971697,444.8109637749752,30.0,VERY_STEEP
R0546,385.81627180328405,369.54585465721846,431.41351403888797,30.0,VERY_STEEP
R0547,361.3557592199629,324.0185826136721,397.390912719794,2.05,GENTLE
R0548,417.15731955928,383.4099347629307,446.167180622768,30.0,VERY_STEEP
R0549,402.03077009037935,361.8376717558861,446.2150725997142,30.0,VERY_STEEP
R0550,427.2318391735639,404.8533361157166,456.0865635804838,30.0,VERY_STEEP
R0551,402.01635011119936,374.0974838559118,446.7614769316138,30.0,VERY_STEEP
R0552,435.218150031854,408.99928297863727,456.8812208148846,30.0,VERY_STEEP
R0553,405.1906838774486,355.827105318788,420.3432068279681,5.52,MODERATE
R0554,406.0937971535386,384.4038388839631,450.30637572805614,2.06,GENTLE
R0555,437.6653602658345,415.87267073196386,471.1619668175412,30.0,VERY_STEEP
R0556,390.3482866212397,366.1663582680954,435.9119825511981,30.0,VERY_STEEP
R0557,363.40152284506405,330.81775959345117,410.9146111247594,30.0,VERY_STEEP
R0558,352.87826763133387,332.7853578607841,365.02340324619183,30.0,VERY_STEEP
R0559,425.5137255673619,378.90212795219094,455.5524976417166,30.0,VERY_STEEP
R0560,412.03095513534646,391.4035325406959,437.02953709832764,30.0,VERY_STEEP
R0561,420.40797680992233,374.5753475475145,455.442312692727,30.0,VERY_STEEP
R0562,371.29641615089105,357.15741360502767,413.040064038984,8.17,MODERATE
R0563,363.637147558677,327.3746394626909,384.86075619765177,1.42,FLAT
R0564,351.4544665667882,305.17504582925847,383.72640194171504,1.83,FLAT
R0565,385.0587558806597,368.3087783447305,423.4078990768557,10.58,STEEP
R0566,408.9917686854633,360.2586902814931,424.36901199889263,7.38,MODERATE
R0567,389.2244045099732,361.1090700933528,431.78708074802387,26.17,VERY_STEEP
R0568,393.7474922023729,345.9188878647319,427.99187619649183,8.95,MODERATE
R0569,440.41586944937484,403.34306770417294,488.3973669339209,30.0,VERY_STEEP
R0570,384.82554670233003,362.76207190738796,408.40670346755775,30.0,VERY_STEEP
R0571,401.39894891598107,383.8668479192968,415.724786609469,0.14,FLAT
R0572,428.3653012741143,406.2158994251103,458.62534931559134,30.0,VERY_STEEP
R0573,389.654278232127,375.93358186162004,403.08670910050455,0.4,FLAT
R0574,412.2086700227874,396.4539513690542,460.98973095574763,3.37,GENTLE
R0575,436.23637087467455,422.0499532608153,447.7837692049622,0.84,FLAT
R0576,444.9520623657642,418.0343206161019,485.09221841005655,2.23,GENTLE
R0577,364.70734809290377,322.8842130426003,395.7114440185935,12.1,STEEP
R0578,442.6587625161494,427.0034203474958,467.403588616081,2.32,GENTLE
R0579,399.21162930795384,383.9988119810604,411.84531588830004,0.62,FLAT
R0580,375.8244388298958,340.0872808492026,410.71111579684015,3.89,GENTLE
R0581,395.91357562382615,378.0262563451035,429.32238879946436,30.0,VERY_STEEP
R0582,448.0032575285477,434.098856004188,469.2385884512517,0.37,FLAT
R0583,399.26180939928696,382.58786627106383,445.67067745569943,0.54,FLAT
R0584,382.8751610287508,335.9259051936798,405.0395613224643,0.76,FLAT
R0585,413.3400854316726,370.481235320625,441.32910185535684,30.0,VERY_STEEP
R0586,374.0145618778193,349.8519793836155,405.76506011456553,30.0,VERY_STEEP
R0587,357.5863328108664,321.3535021177707,371.59560793791786,30.0,VERY_STEEP
R0588,362.88797219106493,331.3969452443434,410.17444095961025,30.0,VERY_STEEP
R0589,362.8045838957772,325.71961335647467,387.7860299938189,2.96,GENTLE
R0590,365.1902693512294,327.883423252719,378.42143790620315,1.05,FLAT
R0591,363.882717264941,328.73335666254127,389.3743642119542,1.16,FLAT
R0592,414.0874744803215,393.4434197388291,448.0955763640247,1.04,FLAT
R0593,368.1880084399145,356.62775160940174,398.73411531276764,1.4,FLAT
R0594,384.56672833238633,356.344057052782,422.3484072938773,30.0,VERY_STEEP
R0595,439.6788409906012,394.0398856029731,451.8981986733176,1.4,FLAT
R0596,397.39616402628724,364.61627368554423,418.7777884371695,6.01,MODERATE
R0597,416.7557738521027,373.4601321840264,459.52499692570683,2.09,GENTLE
R0598,367.231987120163,317.5670134017139,380.42773463181743,30.0,VERY_STEEP
R0599,369.22890188086706,352.684253715336,413.44834006870536,30.0,VERY_STEEP
R0600,354.0868616266479,316.4157560609686,367.7627053097321,2.36,GENTLE
R0601,366.89350630721646,329.92176335921545,410.2716749028843,4.38,GENTLE
R0602,377.85903390319584,328.6608160088647,402.29056994634493,16.52,VERY_STEEP
R0603,367.70104842767466,318.27701906956264,402.1894109579633,2.55,GENTLE
R0604,358.87025337570554,321.4031089067404,374.98573800162546,30.0,VERY_STEEP
R0605,362.0635871100601,342.3189954307723,374.71033597906734,0.83,FLAT
R0606,396.0778768032726,354.13564327804863,414.715404964078,30.0,VERY_STEEP
