node_id,latitude,longitude
N001822,2755530.819802,372317.452148
N001823,2755584.096911,372095.578764
N001824,2756781.373769,369568.377557
N001825,2755530.453497,375774.243438
N001826,2759526.914746,358842.779421
N001827,2757700.480308,353275.384986
N001828,2755786.265414,379982.243185
N001829,2753376.123842,385864.164083
N001830,2753295.778044,385662.631364
N001831,2752304.742619,386397.890819
N001832,2752390.257184,385859.475952
N001833,2752607.32928,385696.194582
N001834,2750360.496186,383371.60355
N001835,2751948.959478,382142.631277
N001836,2755592.965726,381234.054302
N001837,2755648.248668,381249.864642
N001838,2750675.456506,391951.827245
N001839,2751960.767228,382123.031586
N001840,2755346.584901,381148.826661
N001841,2750329.873626,383372.960749
N001842,2750798.73804,384554.185825
N001843,2752387.451802,385255.653581
N001844,2753794.439518,387660.627637
N001845,2750052.154438,383428.434999
N001846,2752656.715164,386963.274451
N001847,2750773.660272,384554.692825
N001848,2750780.971282,384532.061086
N001849,2750756.143406,384539.743835
N001850,2750756.489649,384532.795333
N001851,2750775.7524,384525.773166
N001852,2755772.630739,381288.53317
N001853,2761370.139186,401503.482421
N001854,2756468.56211,394850.853135
N001855,2758332.891622,397422.486448
N001856,2755760.581518,392608.831812
N001857,2763439.297593,402898.637258
N001858,2758335.245133,397429.128149
N001859,2761354.247871,401480.310402
N001860,2761369.503507,401502.559175
N001861,2758565.058413,398073.140758
N001862,2758570.619165,398087.863874
N001863,2761230.496541,400963.391573
N001864,2761232.170553,400981.535118
N001865,2753898.298564,388919.728496
N001866,2761232.253016,400982.383732
N001867,2827833.192814,386662.710054
N001868,2827877.543632,386457.929772
N001869,2829215.206985,387783.153331
N001870,2829217.630618,387795.228126
N001871,2829393.156078,387878.664554
N001872,2829215.485158,387914.628876
N001873,2829185.076986,387792.804368
N001874,2823723.341605,389143.716427
N001875,2826296.423431,404581.916219
N001876,2815250.034042,418659.060962
N001877,2820190.852062,416700.255898
N001878,2779428.937296,331846.79507
N001879,2779410.437704,329952.236419
N001880,2781260.162141,330867.916545
N001881,2778619.714688,329850.075837
N001882,2776525.939207,331206.574702
N001883,2777391.671013,329157.302077
N001884,2777583.362241,328595.084917
N001885,2774297.426138,339812.243021
N001886,2780587.168807,339521.830367
N001887,2777844.278345,340961.028554
N001888,2880179.181464,333664.517607
N001889,2880163.507381,333635.591054
N001890,2874394.662265,323236.327281
N001891,2878953.835738,331415.930049
N001892,2895688.74681,421849.907112
N001893,2902348.404755,430694.198868
N001894,2738174.24514,324576.243044
N001895,2745404.772227,328410.978491
N001896,2793317.9823,394197.72366
N001897,2803663.648678,413885.316757
N001898,2808556.652229,415493.768808
N001899,2813423.175948,418205.266867
N001900,2890949.655476,481771.871359
N001901,2889806.878132,484485.051642
N001902,2896907.707613,438041.017698
N001903,2890580.7147,379571.855738
N001904,2894401.2345,435329.533394
N001905,2896918.897907,438035.495525
N001906,2762797.327706,337333.665497
N001907,2762828.473406,337231.396772
N001908,2759684.310621,335048.127615
N001909,2759645.968119,335030.961454
N001910,2758195.833168,333677.149691
N001911,2758685.725726,331602.530024
N001912,2761722.696769,335955.568861
N001913,2762804.696256,337771.479422
N001914,2746217.284164,478159.48666
N001915,2746271.33088,474991.747414
N001916,2746263.002678,468810.059632
N001917,2746531.198759,472602.169459
N001918,2746521.737377,472504.711477
N001919,2756734.016125,474880.6486
N001920,2756861.617288,474991.111482
N001921,2759019.674047,466854.767728
N001922,2759958.031705,461113.735528
N001923,2756648.134147,474550.515005
N001924,2758645.721621,471003.262729
N001925,2757269.78062,475373.107976
N001926,2745417.648369,476975.04735
N001927,2746760.68609,480029.3222
N001928,2747328.305984,480863.653679
N001929,2742273.605269,477104.506753
N001930,2742953.463849,479051.101988
N001931,2744640.068818,477834.062117
N001932,2746341.476775,479792.234012
N001933,2744885.791655,477704.647857
N001934,2745878.098403,478918.295118
N001935,2746399.413174,479370.781846
N001936,2747090.119663,480415.718309
N001937,2744014.182649,476964.336645
N001938,2744575.637245,475886.423389
N001939,2744582.17904,478778.842006
N001940,2744270.024581,477962.77715
N001941,2744621.647146,477838.933929
N001942,2743829.646576,476400.202213
N001943,2743096.063389,477710.902998
N001944,2744608.656921,475885.884847
N001945,2743675.812591,476002.917431
N001946,2741799.159116,473210.8324
N001947,2755575.363859,494751.538664
N001948,2755560.011398,494737.365458
N001949,2755036.739922,492821.865314
N001950,2755037.484568,492795.418313
N001951,2753619.147951,490939.711762
N001952,2753601.692094,490914.11863
N001953,2755036.555404,492835.952316
N001954,2755544.646781,494726.049921
N001955,2753630.564742,490955.282336
N001956,2755037.68236,492777.221321
N001957,2753520.206268,490555.243215
N001958,2753510.355199,490453.787902
N001959,2755834.418973,496286.728339
N001960,2755467.466836,497714.025432
N001961,2753527.940205,490661.100276
N001962,2753591.13464,490888.449212
N001963,2756263.840249,477956.122743
N001964,2755188.977308,477171.419616
N001965,2752126.316895,476535.333554
N001966,2752115.384854,482045.113423
N001967,2752140.326185,482040.883592
N001968,2750055.908256,481922.111056
N001969,2750086.251986,481918.685934
N001970,2751170.086273,481740.147499
N001971,2744465.224106,464552.940646
N001972,2744179.415814,464225.878833
N001973,2748887.103169,461614.660224
N001974,2749112.605355,461104.608114
N001975,2749084.683057,460415.571088
N001976,2749068.30031,460490.891859
N001977,2745300.566933,480120.864845
N001978,2745462.131902,479988.100986
N001979,2748714.246294,496130.291333
N001980,2750996.465588,492590.012738
N001981,2750993.852973,492568.485569
N001982,2750969.535774,492171.987586
N001983,2750954.952509,492153.504051
N001984,2751164.346918,490360.451063
N001985,2746027.590627,502316.807007
N001986,2746178.676375,498381.08425
N001987,2744873.975761,496868.740203
N001988,2744851.944008,496856.860952
N001989,2744952.568906,493868.151088
N001990,2744180.285322,487337.542043
N001991,2745052.825784,494512.074108
N001992,2745435.402926,494661.481928
N001993,2746613.507528,495775.27741
N001994,2746629.525821,495787.62995
N001995,2746430.950713,495051.076008
N001996,2747565.965597,495804.092279
N001997,2748662.828096,496041.279977
N001998,2818572.161193,447215.59128
N001999,2816638.735124,429240.441864
N002000,2823703.679723,463311.390193
N002001,2813980.044975,473110.23621
N002002,2820801.394323,464926.636085
N002003,2751835.529134,488085.347718
N002004,2752996.088643,485507.692476
N002005,2751577.280071,487857.865303
N002006,2749765.716425,485234.44983
N002007,2900640.415294,403553.146149
N002008,2897901.912347,406759.582886
N002009,2899903.441302,417262.11311
N002010,2895805.959894,421837.171828
N002011,2826450.439005,404744.157828
N002012,2829705.097197,405375.016222
N002013,2830781.235889,405704.291979
N002014,2830802.884601,405676.614807
N002015,2830793.592463,405692.25699
N002016,2833122.275243,404364.002378
N002017,2830798.771059,405694.47309
N002018,2829580.075635,390184.610813
N002019,2830915.646048,403158.935021
N002020,2829562.429159,390194.359691
N002021,2828530.681459,387336.026142
N002022,2828555.643301,391419.587328
N002023,2829770.238751,388343.61101
N002024,2819819.7978,384888.710411
N002025,2824798.724711,388350.461858
N002026,2821798.827199,388136.05062
N002027,2823583.278809,388129.923174
N002028,2819026.791311,376189.038183
N002029,2812995.895874,372358.058381
N002030,2820650.397499,381262.535304
N002031,2823341.17175,381087.423443
N002032,2817035.829602,381811.036075
N002033,2820301.497811,381123.621334
N002034,2819824.344595,378731.88074
N002035,2818890.781512,376539.78584
N002036,2819210.511509,376506.704123
N002037,2818876.984643,376091.077525
N002038,2818914.790296,375657.243582
N002039,2830465.61248,386848.504842
N002040,2834712.395695,390222.33077
N002041,2832443.279813,389030.022698
N002042,2828089.618394,386557.535513
N002043,2827820.468645,386456.750621
N002044,2829577.748825,387842.789704
N002045,2829403.95369,387885.405303
N002046,2830801.840641,387289.065314
N002047,2830811.523433,387294.008615
N002048,2830778.983383,387276.889204
N002049,2830402.041166,387224.180257
N002050,2828161.205559,387401.21775
N002051,2816595.097861,382132.840668
N002052,2812201.941801,378460.713468
N002053,2823642.74545,389725.594321
N002054,2826509.442274,391603.781528
N002055,2754907.997172,386958.888788
N002056,2768149.937427,381202.90101
N002057,2770137.407595,379298.198448
N002058,2754255.094696,385098.28795
N002059,2754330.524753,384318.260763
N002060,2764333.33205,384093.141582
N002061,2764481.431535,383912.416269
N002062,2754880.323788,386943.762619
N002063,2754278.879938,386798.802446
N002064,2754290.693716,385109.696884
N002065,2754591.197815,385155.017149
N002066,2754910.895572,385867.546233
N002067,2771018.506221,355110.31294
N002068,2777225.792127,361343.230635
N002069,2770920.307409,355107.777165
N002070,2770729.554951,355074.895736
N002071,2828221.311904,387773.269676
N002072,2828343.369838,387774.307083
N002073,2828384.046922,387882.784089
N002074,2828477.766274,387924.12741
N002075,2787757.838904,392656.056959
N002076,2785582.2373,392560.045906
N002077,2795470.400768,372354.963715
N002078,2795584.45124,371724.456262
N002079,2791397.030412,367405.325244
N002080,2791080.70119,368548.409237
N002081,2845275.376218,439185.082806
N002082,2845356.730963,443676.358533
N002083,2861725.22064,459864.44647
N002084,2867274.939331,468929.046278
N002085,2868298.081027,470121.743045
N002086,2876137.289044,475561.121805
N002087,2876366.721191,475840.035146
N002088,2876486.19611,475712.623296
N002089,2883171.327569,472267.048594
N002090,2870035.739846,495532.807736
N002091,2850537.192217,516329.701176
N002092,2882533.417598,490091.717499
N002093,2883231.294307,489753.009686
N002094,2883265.192538,489754.006514
N002095,2882515.913688,490114.530026
N002096,2885664.63153,488023.368079
N002097,2883233.087275,489768.5142
N002098,2882540.419826,490102.145457
N002099,2777110.341638,435606.438548
N002100,2777045.062329,435707.138957
N002101,2774033.171923,434870.327884
N002102,2750152.418376,435674.175055
N002103,2749939.385186,435235.800956
N002104,2750371.979461,435378.947211
N002105,2750294.107407,435123.271227
N002106,2750319.555023,434482.51943
N002107,2749875.134509,434375.981284
N002108,2764091.276231,445647.033291
N002109,2766100.786901,443068.000163
N002110,2782695.390344,353593.998092
N002111,2781088.579268,347256.211259
N002112,2785537.862225,340936.74952
N002113,2783879.675877,343693.123453
N002114,2843982.228675,397703.478549
N002115,2845134.7608,397343.40822
N002116,2754347.472132,383963.266542
N002117,2753059.347443,384956.833936
N002118,2754227.007432,384984.586107
N002119,2754181.181798,385070.356183
N002120,2896725.362228,377669.561444
N002121,2896304.378764,377639.655714
N002122,2753836.757832,385134.630795
N002123,2748374.79504,483455.471193
N002124,2756634.48618,484020.728466
N002125,2756267.531266,477836.857573
N002126,2748363.328656,483460.599958
N002127,2747352.331774,483200.44194
N002128,2751483.565442,485773.328342
N002129,2753208.138826,485469.274748
N002130,2753206.652549,485482.150233
N002131,2751480.994346,485786.194252
N002132,2747253.830293,483199.644888
N002133,2747142.853157,483178.048457
N002134,2748396.445428,483489.635889
N002135,2748498.115032,483656.550143
N002136,2748621.303961,483858.585112
N002137,2753234.798706,485482.846533
N002138,2751442.05936,485778.709627
N002139,2748385.796473,483496.402373
N002140,2751444.098555,485766.247169
N002141,2748610.787904,483865.483263
N002142,2748487.33361,483663.043763
N002143,2753234.679566,485469.848182
N002144,2854072.828504,493966.957771
N002145,2858962.843836,488714.685165
N002146,2881667.765603,443098.06925
N002147,2881661.102222,443127.691395
N002148,2872501.464448,459139.580388
N002149,2872430.274909,459286.022972
N002150,2853958.475469,493923.349739
N002151,2862757.993507,474592.451932
N002152,2862735.24942,474619.816601
N002153,2861069.418529,478973.543078
N002154,2868298.474035,470109.647544
N002155,2877607.436749,448170.771983
N002156,2890644.109239,442247.223781
N002157,2846773.59237,487501.986407
N002158,2821619.119821,473160.916066
N002159,2809829.001396,484111.407825
N002160,2810667.006604,479095.792258
N002161,2810874.406897,478455.942319
N002162,2811335.435358,498982.374002
N002163,2811859.27756,488074.618039
N002164,2810399.069083,485715.053744
N002165,2796521.98174,501276.103187
N002166,2811352.15464,499686.107257
N002167,2811217.093236,499613.807376
N002168,2897429.585801,367195.805379
N002169,2897557.301458,367071.326203
N002170,2902349.600412,369014.276944
N002171,2902348.476693,369023.516699
N002172,2896672.027841,367247.948312
N002173,2889061.795378,427810.525702
N002174,2889051.898139,427833.727225
N002175,2894085.007854,435414.849753
N002176,2888249.189268,417149.876134
N002177,2889188.737421,427899.235601
N002178,2889200.177433,427873.423263
N002179,2888237.581023,417169.161071
N002180,2889275.088261,398540.044177
N002181,2889322.292091,397866.626147
N002182,2889335.262837,397889.156181
N002183,2889299.209652,398544.66193
N002184,2889483.101653,382455.896502
N002185,2889469.048289,382556.116685
N002186,2889254.066934,398697.638222
N002187,2889277.62396,398700.771407
N002188,2889468.017358,397770.068897
N002189,2889479.080253,397792.923771
N002190,2887212.528444,387548.406513
N002191,2888730.038318,383592.223389
N002192,2889473.266194,382458.25757
N002193,2889375.193911,381952.691553
N002194,2887183.932333,387677.585827
N002195,2887193.516868,387611.740274
N002196,2889563.360715,393800.602819
N002197,2889383.788418,381950.379579
N002198,2888728.271564,407359.436719
N002199,2889493.096128,400413.041366
N002200,2889507.491052,400402.012698
N002201,2888740.485992,407359.773655
N002202,2827744.786206,363529.598343
N002203,2828624.697036,362834.43783
N002204,2847874.294245,388458.706991
N002205,2847720.218491,388669.991487
N002206,2848614.55801,388387.212175
N002207,2848901.530225,387334.330846
N002208,2830841.801239,405201.072295
N002209,2830903.063,405173.989402
N002210,2880962.43937,386719.057797
N002211,2882307.873154,386979.430683
N002212,2744187.342332,479516.78346
N002213,2744392.717746,479629.034214
N002214,2744132.411285,479509.081733
N002215,2743342.034811,481303.25051
N002216,2745302.232739,479393.292428
N002217,2746044.244832,479048.448262
N002218,2745612.736689,479147.400184
N002219,2745324.404934,479703.725226
N002220,2744820.601625,479671.817475
N002221,2746298.322732,479862.954573
N002222,2745639.762657,480001.242928
N002223,2746262.093453,479991.889196
